isin,nav,nav_date
INF843K01EC1,36.3862,05-Aug-2025
INF843K01ED9,32.901,05-Aug-2025
INF090I01JR0,88.2099,05-Aug-2025
INF090I01JP4,88.2099,05-Aug-2025
INF090I01EW1,78.0263,05-Aug-2025
INF090I01EV3,78.0263,05-Aug-2025
INF179KC1BO4,16.454,04-Aug-2025
INF179KC1BP1,16.153,04-Aug-2025
INF336L01HC7,25.4148,05-Aug-2025
INF336L01HF0,27.4306,05-Aug-2025
INF336L01HG8,19.4158,05-Aug-2025
INF336L01HD5,19.515,05-Aug-2025
INF336L01BY4,7.9601,05-Aug-2025
INF336L01172,7.2755,05-Aug-2025
INF336L01BW8,7.9532,05-Aug-2025
INF336L01164,7.2755,05-Aug-2025
INF336L01CJ3,24.2234,05-Aug-2025
INF336L01446,22.1504,05-Aug-2025
INF336L01438,16.8525,05-Aug-2025
INF336L01CH7,20.5106,05-Aug-2025
INF336L01PW8,11.4037,05-Aug-2025
INF336L01PV0,11.4037,05-Aug-2025
INF336L01PY4,11.097,05-Aug-2025
INF336L01PZ1,11.097,05-Aug-2025
INF109KA1CE0,29.91,05-Aug-2025
INF109KA1CG5,29.91,05-Aug-2025
INF109KA1CB6,27.77,05-Aug-2025
INF109KA1CD2,27.77,05-Aug-2025
INF109KC1Z55,18.7741,05-Aug-2025
INF109KC1Z63,18.7753,05-Aug-2025
INF109KC1Z22,18.1537,05-Aug-2025
INF109KC1Z30,18.1534,05-Aug-2025
INF205KA1585,18.9385,05-Aug-2025
INF205KA1577,18.7894,05-Aug-2025
INF205KA1270,11.634,05-Aug-2025
INF205KA1262,11.6345,05-Aug-2025
INF205KA1247,11.1079,05-Aug-2025
INF205KA1239,11.1074,05-Aug-2025
INF205K01B49,33.7833,05-Aug-2025
INF205K01B56,33.3844,05-Aug-2025
INF205K01B15,30.5641,05-Aug-2025
INF205K01B23,30.5195,05-Aug-2025
INF205K01A24,21.0458,05-Aug-2025
INF205K01A32,20.9837,05-Aug-2025
INF205K01ZZ9,19.3257,05-Aug-2025
INF205K01A08,19.3254,05-Aug-2025
INF174K01DV3,26.552,05-Aug-2025
INF174K01LW4,28.8,05-Aug-2025
INF174K01DX9,26.554,05-Aug-2025
INF174K01LX2,28.921,05-Aug-2025
INF174KA1HD1,11.3729,04-Aug-2025
INF174KA1HH2,11.9352,04-Aug-2025
INF174KA1HG4,11.9367,04-Aug-2025
INF174KA1HE9,11.3733,04-Aug-2025
INF174KA1FO2,11.2059,05-Aug-2025
INF174KA1FN4,11.2058,05-Aug-2025
INF174KA1FL8,10.7498,05-Aug-2025
INF174KA1FK0,10.75,05-Aug-2025
INF174KA1FQ7,20.5482,05-Aug-2025
INF174KA1FR5,20.1912,05-Aug-2025
INF174V01AY0,9.9097,05-Aug-2025
INF174V01BA8,9.9097,05-Aug-2025
INF174V01AV6,9.5517,05-Aug-2025
INF174V01AX2,9.5517,05-Aug-2025
INF769K01IQ9,10.552,05-Aug-2025
INF769K01IP1,10.416,05-Aug-2025
INF769K01IS5,22.821,05-Aug-2025
INF769K01IR7,22.709,05-Aug-2025
INF247L01BT3,13.866,05-Aug-2025
INF247L01BS5,13.7624,05-Aug-2025
INF959L01FZ1,18.0166,05-Aug-2025
INF959L01GA2,17.9041,05-Aug-2025
INF959L01FV0,17.1746,05-Aug-2025
INF959L01FW8,17.1579,05-Aug-2025
INF223J01NL0,19.13,05-Aug-2025
INF223J01AY0,16.78,05-Aug-2025
INF223J01NF2,50.23,05-Aug-2025
INF223J01AU8,44.36,05-Aug-2025
INF663L01W63,11.33,05-Aug-2025
INF663L01W97,10.99,05-Aug-2025
INF200KA1U28,19.5127,05-Aug-2025
INF200KA1U36,19.5128,05-Aug-2025
INF200KA1T96,18.887,05-Aug-2025
INF200KA1U02,18.8864,05-Aug-2025
INF903J01OB6,38.6533,04-Aug-2025
INF903J01NZ7,34.376,04-Aug-2025
INF903J01EX1,35.2841,04-Aug-2025
INF903J01EY9,30.2354,04-Aug-2025
INF579M01BB5,98.6755,05-Aug-2025
INF209KB18D3,88.2355,05-Aug-2025
INF846K01W80,83.8303,05-Aug-2025
INF251K01SU9,97.5722,05-Aug-2025
INF740KA1SW3,97.5953,05-Aug-2025
INF754K01SE6,100.6481,05-Aug-2025
INF666M01IW1,98.585,05-Aug-2025
INF179KC1981,85.8651,05-Aug-2025
INF109KC1NT3,85.9582,05-Aug-2025
INF205K01361,8758.3914,05-Aug-2025
INF174KA1HJ8,83.8369,05-Aug-2025
INF397L01554,9067.8557,05-Aug-2025
INF769K01JP9,97.7357,05-Aug-2025
INF247L01FY4,99.75,05-Aug-2025
INF204KB17I5,83.2426,05-Aug-2025
INF082J01408,83.2778,05-Aug-2025
INF200KA16D8,85.7637,05-Aug-2025
INF277KA1976,9.7647,05-Aug-2025
INF582M01KS4,98.6878,05-Aug-2025
INF789F1AUX7,84.5057,05-Aug-2025
INF0R8F01042,15.8117,05-Aug-2025
INF209KC1332,9.179,05-Aug-2025
INF209KC1340,9.1789,05-Aug-2025
INF209KC1357,9.1397,05-Aug-2025
INF209KC1365,9.1398,05-Aug-2025
INF209KB14N1,12.6599,05-Aug-2025
INF209KB15N8,12.6585,05-Aug-2025
INF209KB12N5,12.605,05-Aug-2025
INF209KB13N3,12.6061,05-Aug-2025
INF209KB10P4,12.1129,05-Aug-2025
INF209KB11P2,12.1125,05-Aug-2025
INF209KB18O0,12.036,05-Aug-2025
INF209KB19O8,12.037,05-Aug-2025
INF209KB19H2,12.3696,05-Aug-2025
INF209KB10I9,12.3716,05-Aug-2025
INF209KB17H6,12.2946,05-Aug-2025
INF209KB18H4,12.2912,05-Aug-2025
INF209KB13O1,10.8675,05-Aug-2025
INF209KB10O7,12.7147,05-Aug-2025
INF209KB11O5,10.7847,05-Aug-2025
INF209KB12O3,12.7727,05-Aug-2025
INF209KB11U2,12.0326,05-Aug-2025
INF209KB12U0,12.0363,05-Aug-2025
INF209KB19T7,11.9561,05-Aug-2025
INF209KB10U4,11.9556,05-Aug-2025
INF209KB19Y7,11.6718,05-Aug-2025
INF209KB10Z3,11.6714,05-Aug-2025
INF209KB17Y1,11.6243,05-Aug-2025
INF209KB18Y9,11.6243,05-Aug-2025
INF209KC1076,11.0505,05-Aug-2025
INF209KC1084,11.051,05-Aug-2025
INF209KC1050,11.0139,05-Aug-2025
INF209KC1068,11.0139,05-Aug-2025
INF209KB11N7,12.3009,05-Aug-2025
INF209KB10N9,12.3,05-Aug-2025
INF209KB18M4,12.2441,05-Aug-2025
INF209KB19M2,12.2446,05-Aug-2025
INF209KB14S0,12.5804,05-Aug-2025
INF209KB15S7,12.5825,05-Aug-2025
INF209KB12S4,12.4671,05-Aug-2025
INF209KB13S2,12.4673,05-Aug-2025
INF209KC1290,10.6937,05-Aug-2025
INF209KC1308,10.6937,05-Aug-2025
INF209KC1316,10.6708,05-Aug-2025
INF209KC1324,10.6708,05-Aug-2025
INF209KC1266,10.6524,05-Aug-2025
INF209KC1258,10.6524,05-Aug-2025
INF209KC1274,10.6269,05-Aug-2025
INF209KC1282,10.6269,05-Aug-2025
INF209KC1217,10.7305,05-Aug-2025
INF209KC1225,10.7305,05-Aug-2025
INF209KC1233,10.7043,05-Aug-2025
INF209KC1241,10.7043,05-Aug-2025
INF209KC1480,10.4886,05-Aug-2025
INF209KC1456,10.503,05-Aug-2025
INF209KC1464,10.5031,05-Aug-2025
INF209KC1472,10.4886,05-Aug-2025
INF209KC1498,10.3442,05-Aug-2025
INF209KC1506,10.345,05-Aug-2025
INF209KC1514,10.3364,05-Aug-2025
INF209KB1Z71,17.8865,05-Aug-2025
INF209KB1Z89,17.8866,05-Aug-2025
INF209KB1Z48,17.4215,05-Aug-2025
INF209KB1Z55,17.4213,05-Aug-2025
INF209K01VY3,254.9399,05-Aug-2025
INF209K01LB2,249.4402,05-Aug-2025
INF209K01VX5,26.3567,05-Aug-2025
INF209K01LA4,25.4905,05-Aug-2025
INF209KC1183,11.2596,05-Aug-2025
INF209KC1191,11.2601,05-Aug-2025
INF209KC1167,11.1802,05-Aug-2025
INF209KC1159,11.1824,05-Aug-2025
INF209KB1W82,24.0269,05-Aug-2025
INF209KB1W58,23.3824,05-Aug-2025
INF209KB1W74,24.0273,05-Aug-2025
INF209KB1W41,23.386,05-Aug-2025
INF209KB10G3,16.5184,05-Aug-2025
INF209KB11G1,16.5082,05-Aug-2025
INF209KB12G9,16.1571,05-Aug-2025
INF209KB13G7,16.1708,05-Aug-2025
INF209KB11F3,12.55,05-Aug-2025
INF209KB12F1,12.5498,05-Aug-2025
INF209KB19E9,12.4159,05-Aug-2025
INF209KB10F5,12.4159,05-Aug-2025
INF209KB18B7,12.5189,05-Aug-2025
INF209KB19B5,12.5191,05-Aug-2025
INF209KB16B1,12.4436,05-Aug-2025
INF209KB17B9,12.4444,05-Aug-2025
INF209KB10M1,12.1995,05-Aug-2025
INF209KB11M9,12.1992,05-Aug-2025
INF209KB18L6,12.1432,05-Aug-2025
INF209KB19L4,12.1434,05-Aug-2025
INF209KB16T3,12.2228,05-Aug-2025
INF209KB17T1,12.2221,05-Aug-2025
INF209KB14T8,12.1526,05-Aug-2025
INF209KB15T5,12.1526,05-Aug-2025
INF209KB1W25,21.0719,05-Aug-2025
INF209KB1W17,21.0757,05-Aug-2025
INF209KB1V91,20.5189,05-Aug-2025
INF209KB1V83,20.5169,05-Aug-2025
INF1J2R01072,10.064,05-Aug-2025
INF1J2R01080,10.0535,05-Aug-2025
INF1J2R01023,11.5266,05-Aug-2025
INF1J2R01031,11.4889,05-Aug-2025
INF846K012V6,11.2315,05-Aug-2025
INF846K013V4,11.2315,05-Aug-2025
INF846K014V2,11.142,05-Aug-2025
INF846K010V0,11.142,05-Aug-2025
INF846K010N7,12.2748,05-Aug-2025
INF846K011N5,12.278,05-Aug-2025
INF846K013N1,12.2146,05-Aug-2025
INF846K014N9,12.2147,05-Aug-2025
INF846K013O9,12.2098,05-Aug-2025
INF846K012O1,12.2101,05-Aug-2025
INF846K015O4,12.1523,05-Aug-2025
INF846K016O2,12.1523,05-Aug-2025
INF846K019V1,11.3429,05-Aug-2025
INF846K010W8,11.3428,05-Aug-2025
INF846K016V7,11.3249,05-Aug-2025
INF846K017V5,11.3247,05-Aug-2025
INF846K017G6,12.4484,05-Aug-2025
INF846K018G4,12.448,05-Aug-2025
INF846K010H9,12.3872,05-Aug-2025
INF846K011H7,12.3872,05-Aug-2025
INF846K015Y3,10.6817,05-Aug-2025
INF846K017Y9,10.6817,05-Aug-2025
INF846K014Y6,10.6742,05-Aug-2025
INF846K016Y1,10.6742,05-Aug-2025
INF846K017X1,10.8087,05-Aug-2025
INF846K019X7,10.8087,05-Aug-2025
INF846K016X3,10.778,05-Aug-2025
INF846K018X9,10.778,05-Aug-2025
INF846KA1028,10.6086,05-Aug-2025
INF846K018Z4,10.6129,05-Aug-2025
INF846K016Z8,10.5985,05-Aug-2025
INF846K017Z6,10.5985,05-Aug-2025
INF846K01S29,22.4555,05-Aug-2025
INF846K01S37,22.4875,05-Aug-2025
INF846K01S52,21.4707,05-Aug-2025
INF846K01S60,21.472,05-Aug-2025
INF846K013D2,14.8385,05-Aug-2025
INF846K014D0,14.8385,05-Aug-2025
INF846K016D5,14.6842,05-Aug-2025
INF846K017D3,14.6842,05-Aug-2025
INF846K019W9,9.9538,05-Aug-2025
INF846K018W1,9.8587,05-Aug-2025
INF846K015W7,11.3871,05-Aug-2025
INF846K016W5,11.3871,05-Aug-2025
INF846K012W4,11.2697,05-Aug-2025
INF846K013W2,11.2697,05-Aug-2025
INF846K017R3,12.1095,05-Aug-2025
INF846K018R1,12.1095,05-Aug-2025
INF846K010S6,11.9421,05-Aug-2025
INF846K011S4,11.9421,05-Aug-2025
INF846K019H0,19.5305,05-Aug-2025
INF846K010I7,19.5298,05-Aug-2025
INF846K012I3,19.0532,05-Aug-2025
INF846K013I1,19.0533,05-Aug-2025
INF846K019E7,16.4629,05-Aug-2025
INF846K010F3,16.4626,05-Aug-2025
INF846K012F9,16.0955,05-Aug-2025
INF846K013F7,16.0955,05-Aug-2025
INF846K018K6,12.2636,05-Aug-2025
INF846K019K4,12.2638,05-Aug-2025
INF846K012L7,12.222,05-Aug-2025
INF846K011L9,12.222,05-Aug-2025
INF846K013H3,18.2988,05-Aug-2025
INF846K014H1,18.2988,05-Aug-2025
INF846K016H6,17.8485,05-Aug-2025
INF846K017H4,17.8485,05-Aug-2025
INF846KA1044,10.7054,05-Aug-2025
INF846KA1036,10.6602,05-Aug-2025
INF846K013Y8,9.7397,05-Aug-2025
INF846K012Y0,9.673,05-Aug-2025
INF0QA701BA9,10.0053,05-Aug-2025
INF0QA701BB7,10.0053,05-Aug-2025
INF0QA701AY1,9.9905,05-Aug-2025
INF0QA701BJ0,9.9905,05-Aug-2025
INF0QA701BG6,10.6425,05-Aug-2025
INF0QA701BH4,10.6425,05-Aug-2025
INF0QA701BD3,10.6263,05-Aug-2025
INF0QA701BE1,10.6263,05-Aug-2025
INF194KB1IS2,10.187,05-Aug-2025
INF194KB1IR4,10.1126,05-Aug-2025
INF194KB1EN2,12.7276,05-Aug-2025
INF194KB1EO0,11.0408,05-Aug-2025
INF194KB1EQ5,12.6695,05-Aug-2025
INF194KB1ER3,10.9739,05-Aug-2025
INF194KB1ET9,12.2978,05-Aug-2025
INF194KB1EU7,10.6647,05-Aug-2025
INF194KB1EW3,12.2142,05-Aug-2025
INF194KB1EX1,10.4751,05-Aug-2025
INF194KB1EZ6,12.3899,05-Aug-2025
INF194KB1FA6,10.598,05-Aug-2025
INF194KB1FC2,12.3066,05-Aug-2025
INF194KB1FD0,10.5873,05-Aug-2025
INF194KB1EH4,12.2812,05-Aug-2025
INF194KB1EI2,10.596,05-Aug-2025
INF194KB1EK8,12.1953,05-Aug-2025
INF194KB1EL6,10.5634,05-Aug-2025
INF194KB1BV1,13.2157,05-Aug-2025
INF194KB1BW9,10.5236,05-Aug-2025
INF194KB1BS7,13.0721,05-Aug-2025
INF194KB1BT5,10.5121,05-Aug-2025
INF194KB1FF5,12.5421,05-Aug-2025
INF194KB1FG3,11.3145,05-Aug-2025
INF194KB1FI9,12.4644,05-Aug-2025
INF194KB1FJ7,10.8845,05-Aug-2025
INF194KB1BP3,13.1277,05-Aug-2025
INF194KB1BQ1,10.4823,05-Aug-2025
INF194KB1BL2,12.985,05-Aug-2025
INF194KB1BM0,10.4708,05-Aug-2025
INF194KB1JL5,10.5207,05-Aug-2025
INF194KB1JM3,10.5207,05-Aug-2025
INF194KB1JO9,10.51,05-Aug-2025
INF194KB1JP6,10.51,05-Aug-2025
INF194KB1JR2,10.3212,05-Aug-2025
INF194KB1JS0,10.3107,05-Aug-2025
INF194KB1CR7,15.0289,05-Aug-2025
INF194KB1CS5,15.0261,05-Aug-2025
INF194KB1CO4,14.7764,05-Aug-2025
INF194KB1CP1,14.7787,05-Aug-2025
INF194KB1JA8,9.5223,05-Aug-2025
INF194KB1IZ7,9.481,05-Aug-2025
INF194K01920,53.0602,05-Aug-2025
INF194K01938,48.1585,05-Aug-2025
INF194K012A8,54.6453,05-Aug-2025
INF194K013A6,49.6666,05-Aug-2025
INF194KB1IY0,8.687,05-Aug-2025
INF194KB1IX2,8.6438,05-Aug-2025
INF194KB1IW4,9.6764,05-Aug-2025
INF194KB1IV6,9.6281,05-Aug-2025
INF194KB1HA2,13.6754,05-Aug-2025
INF194KB1HB0,13.6695,05-Aug-2025
INF194KB1GX6,13.5156,05-Aug-2025
INF194KB1GY4,13.5153,05-Aug-2025
INF194KB1JC4,10.0062,05-Aug-2025
INF194KB1JB6,9.9662,05-Aug-2025
INF194KB1IO1,10.8363,05-Aug-2025
INF194KB1IN3,10.755,05-Aug-2025
INF194KB1GK3,11.7521,05-Aug-2025
INF194KB1GL1,11.7559,05-Aug-2025
INF194KB1GH9,11.6061,05-Aug-2025
INF194KB1GI7,11.605,05-Aug-2025
INF194KB1IT0,9.6769,05-Aug-2025
INF194KB1IU8,9.6174,05-Aug-2025
INF194KB1JK7,11.7158,05-Aug-2025
INF194KB1JJ9,11.676,05-Aug-2025
INF194KB1HG9,12.2925,05-Aug-2025
INF194KB1HH7,12.2925,05-Aug-2025
INF194KB1HD6,12.1551,05-Aug-2025
INF194KB1HE4,12.1556,05-Aug-2025
INF194KB1IK9,9.9797,05-Aug-2025
INF194KB1IH5,9.9099,05-Aug-2025
INF194KB1DV7,15.6305,05-Aug-2025
INF194KB1DY1,15.3102,05-Aug-2025
INF194KB1DW5,15.5639,05-Aug-2025
INF194KB1DZ8,15.3098,05-Aug-2025
INF194KB1DP9,15.4453,05-Aug-2025
INF194KB1DS3,15.1691,05-Aug-2025
INF194KB1DQ7,15.428,05-Aug-2025
INF194KB1DT1,15.1686,05-Aug-2025
INF251K01SY1,11.5386,05-Aug-2025
INF251K01SZ8,11.5386,05-Aug-2025
INF251K01SV7,11.4693,05-Aug-2025
INF251K01SW5,11.4693,05-Aug-2025
INF251K01UA7,10.2623,05-Aug-2025
INF251K01UB5,10.2088,05-Aug-2025
INF251K01RL0,12.1599,05-Aug-2025
INF251K01RI6,12.0679,05-Aug-2025
INF251K01RJ4,12.068,05-Aug-2025
INF251K01RR7,12.3275,05-Aug-2025
INF251K01RS5,11.5668,05-Aug-2025
INF251K01RO4,12.2402,05-Aug-2025
INF251K01RP1,11.4134,05-Aug-2025
INF251K01TY9,8.0191,05-Aug-2025
INF251K01TZ6,7.9802,05-Aug-2025
INF740KA1VB1,11.0387,05-Aug-2025
INF740KA1VC9,11.0387,05-Aug-2025
INF740KA1UY5,11.0038,05-Aug-2025
INF740KA1UZ2,11.0038,05-Aug-2025
INF740KA1SB7,12.5687,05-Aug-2025
INF740KA1SC5,12.5687,05-Aug-2025
INF740KA1RY1,12.4875,05-Aug-2025
INF740KA1RZ8,12.4875,05-Aug-2025
INF740KA1CR7,25.7773,05-Aug-2025
INF740KA1CS5,22.2259,05-Aug-2025
INF740KA1CO4,24.8141,05-Aug-2025
INF740KA1CP1,21.397,05-Aug-2025
INF740KA1MM7,24.0923,05-Aug-2025
INF740KA1MN5,20.6148,05-Aug-2025
INF740KA1MJ3,23.7886,05-Aug-2025
INF740KA1MK1,20.4633,05-Aug-2025
INF740KA1UO6,11.3576,05-Aug-2025
INF740KA1UN8,11.2692,05-Aug-2025
INF740KA1WG8,10.2905,05-Aug-2025
INF740KA1WF0,10.2905,05-Aug-2025
INF740KA1WC7,10.2806,05-Aug-2025
INF740KA1WD5,10.2806,05-Aug-2025
INF740KA1WL8,9.0297,05-Aug-2025
INF740KA1WM6,9.0297,05-Aug-2025
INF740KA1WI4,9.021,05-Aug-2025
INF740KA1WJ2,9.021,05-Aug-2025
INF740KA1RB9,14.7872,05-Aug-2025
INF740KA1RC7,14.0475,05-Aug-2025
INF740KA1QY3,14.5009,05-Aug-2025
INF740KA1QZ0,13.7634,05-Aug-2025
INF740KA1MG9,26.309,05-Aug-2025
INF740KA1MH7,22.7198,05-Aug-2025
INF740KA1MD6,25.7784,05-Aug-2025
INF740KA1ME4,22.2086,05-Aug-2025
INF740KA1VN6,11.0492,05-Aug-2025
INF740KA1VO4,11.0492,05-Aug-2025
INF740KA1VK2,11.0145,05-Aug-2025
INF740KA1VL0,11.0145,05-Aug-2025
INF740KA1QV9,12.6367,05-Aug-2025
INF740KA1QW7,12.6367,05-Aug-2025
INF740KA1QS5,12.5716,05-Aug-2025
INF740KA1QT3,12.5716,05-Aug-2025
INF740KA1SH4,12.2373,05-Aug-2025
INF740KA1SI2,12.2373,05-Aug-2025
INF740KA1SE1,12.183,05-Aug-2025
INF740KA1SF8,12.183,05-Aug-2025
INF740KA1TW1,11.7739,05-Aug-2025
INF740KA1TX9,11.7739,05-Aug-2025
INF740KA1TT7,11.6424,05-Aug-2025
INF740KA1TU5,11.0105,05-Aug-2025
INF740KA1UQ1,9.7837,05-Aug-2025
INF740KA1UP3,9.7205,05-Aug-2025
INF754K01UX2,10.584,05-Aug-2025
INF754K01UY0,10.584,05-Aug-2025
INF754K01VB6,10.5662,05-Aug-2025
INF754K01VC4,10.5662,05-Aug-2025
INF754K01PF9,13.0039,05-Aug-2025
INF754K01PG7,13.0039,05-Aug-2025
INF754K01PB8,12.904,05-Aug-2025
INF754K01PC6,12.9043,05-Aug-2025
INF754K01PN3,12.4841,05-Aug-2025
INF754K01PO1,12.4835,05-Aug-2025
INF754K01PJ1,12.3982,05-Aug-2025
INF754K01PK9,12.3986,05-Aug-2025
INF754K01PV6,12.6058,05-Aug-2025
INF754K01PW4,12.6061,05-Aug-2025
INF754K01PR4,12.5159,05-Aug-2025
INF754K01PS2,12.5159,05-Aug-2025
INF754K01RK5,12.2364,05-Aug-2025
INF754K01RL3,12.2367,05-Aug-2025
INF754K01RG3,12.1048,05-Aug-2025
INF754K01RH1,12.1059,05-Aug-2025
INF754K01UG7,10.4859,05-Aug-2025
INF754K01UH5,10.4859,05-Aug-2025
INF754K01UK9,10.4761,05-Aug-2025
INF754K01UL7,10.4761,05-Aug-2025
INF754K01TP0,10.686,05-Aug-2025
INF754K01TQ8,10.686,05-Aug-2025
INF754K01TT2,10.669,05-Aug-2025
INF754K01TU0,10.669,05-Aug-2025
INF754K01OH8,12.2254,05-Aug-2025
INF754K01OG0,12.225,05-Aug-2025
INF754K01OD7,12.1458,05-Aug-2025
INF754K01OC9,12.1455,05-Aug-2025
INF754K01LW3,20.1245,05-Aug-2025
INF754K01LS1,19.5825,05-Aug-2025
INF754K01LV5,20.1245,05-Aug-2025
INF754K01LR3,19.5825,05-Aug-2025
INF754K01NJ6,14.313,05-Aug-2025
INF754K01NK4,14.1128,05-Aug-2025
INF754K01NF4,13.9733,05-Aug-2025
INF754K01NG2,13.9723,05-Aug-2025
INF754K01NB3,14.4587,05-Aug-2025
INF754K01NC1,14.2586,05-Aug-2025
INF754K01MX9,14.0078,05-Aug-2025
INF754K01MY7,14.0076,05-Aug-2025
INF754K01SS6,9.8459,05-Aug-2025
INF754K01ST4,9.8459,05-Aug-2025
INF754K01SO5,9.7549,05-Aug-2025
INF754K01SP2,9.7549,05-Aug-2025
INF754K01NR9,16.6643,05-Aug-2025
INF754K01NS7,16.6643,05-Aug-2025
INF754K01NN8,16.2663,05-Aug-2025
INF754K01NO6,16.2655,05-Aug-2025
INF754K01QD2,18.0548,05-Aug-2025
INF754K01QE0,18.0578,05-Aug-2025
INF754K01PZ7,17.7116,05-Aug-2025
INF754K01QA8,17.7117,05-Aug-2025
INF754K01QL5,15.4886,05-Aug-2025
INF754K01QM3,15.4881,05-Aug-2025
INF754K01QH3,15.1879,05-Aug-2025
INF754K01QI1,15.1878,05-Aug-2025
INF754K01MA7,13.056,05-Aug-2025
INF754K01MD1,13.1597,05-Aug-2025
INF754K01ME9,13.1603,05-Aug-2025
INF754K01LZ6,13.0549,05-Aug-2025
INF754K01MU5,12.608,05-Aug-2025
INF754K01MT7,12.6097,05-Aug-2025
INF754K01MP5,12.5178,05-Aug-2025
INF754K01MQ3,12.5184,05-Aug-2025
INF754K01QT8,17.6314,05-Aug-2025
INF754K01QU6,17.6319,05-Aug-2025
INF754K01QP6,17.3088,05-Aug-2025
INF754K01QQ4,17.3087,05-Aug-2025
INF754K01TN5,9.0572,05-Aug-2025
INF754K01TG9,9.0572,05-Aug-2025
INF754K01TJ3,9.0104,05-Aug-2025
INF754K01TK1,9.0104,05-Aug-2025
INF090I01GQ8,190.0776,05-Aug-2025
INF090I01890,198.742,05-Aug-2025
INF090I01874,180.0545,05-Aug-2025
INF090I01GS4,208.8178,05-Aug-2025
INF666M01KT3,9.827,05-Aug-2025
INF666M01KU1,9.827,05-Aug-2025
INF666M01KW7,9.824,05-Aug-2025
INF666M01LJ2,9.824,05-Aug-2025
INF666M01JK4,9.7329,05-Aug-2025
INF666M01JL2,9.733,05-Aug-2025
INF666M01JN8,9.7066,05-Aug-2025
INF666M01JO6,9.7036,05-Aug-2025
INF666M01IF6,11.0438,05-Aug-2025
INF666M01IE9,11.0439,05-Aug-2025
INF666M01IC3,10.9641,05-Aug-2025
INF666M01IB5,10.9653,05-Aug-2025
INF666M01HY9,11.3025,05-Aug-2025
INF666M01HZ6,11.3072,05-Aug-2025
INF666M01HV5,11.2193,05-Aug-2025
INF666M01HW3,11.2058,05-Aug-2025
INF666M01HM4,13.6436,05-Aug-2025
INF666M01HN2,13.6432,05-Aug-2025
INF666M01HJ0,13.4675,05-Aug-2025
INF666M01HK8,13.4682,05-Aug-2025
INF179KC1GH7,15.157,05-Aug-2025
INF179KC1GG9,15.3667,05-Aug-2025
INF179K01WN9,765.7778,05-Aug-2025
INF179K01LA9,747.6123,05-Aug-2025
INF179KC1JK5,10.1853,05-Aug-2025
INF179KC1JJ7,10.1805,05-Aug-2025
INF179KC1CA1,16.3167,05-Aug-2025
INF179KC1CB9,16.0496,05-Aug-2025
INF179KC1BY3,14.969,05-Aug-2025
INF179KC1BZ0,14.712,05-Aug-2025
INF179K01WM1,238.9819,05-Aug-2025
INF179K01KZ8,233.7575,05-Aug-2025
INF179KC1FR8,12.3306,05-Aug-2025
INF179KC1FQ0,12.379,05-Aug-2025
INF179KC1EG4,12.2439,05-Aug-2025
INF179KC1EE9,12.2953,05-Aug-2025
INF179KC1EI0,12.6969,05-Aug-2025
INF179KC1EH2,12.7541,05-Aug-2025
INF179KC1EK6,12.2362,05-Aug-2025
INF179KC1EJ8,12.2865,05-Aug-2025
INF179KC1FT4,12.5518,05-Aug-2025
INF179KC1FS6,12.609,05-Aug-2025
INF179KC1EM2,12.6205,05-Aug-2025
INF179KC1EL4,12.6786,05-Aug-2025
INF179KC1JB4,8.8158,05-Aug-2025
INF179KC1JA6,8.7874,05-Aug-2025
INF179KC1IP6,9.716,05-Aug-2025
INF179KC1IQ4,9.7555,05-Aug-2025
INF179KC1GD6,17.9065,05-Aug-2025
INF179KC1GC8,18.1514,05-Aug-2025
INF179KC1BQ9,15.7164,05-Aug-2025
INF179KC1BR7,15.4565,05-Aug-2025
INF179KC1ID2,10.1342,05-Aug-2025
INF179KC1IE0,10.202,05-Aug-2025
INF179KC1FJ5,12.07,05-Aug-2025
INF179KC1FI7,12.1172,05-Aug-2025
INF179KC1GB0,12.0186,05-Aug-2025
INF179KC1GA2,12.061,05-Aug-2025
INF179KC1GF1,18.2368,05-Aug-2025
INF179KC1GE4,18.4831,05-Aug-2025
INF179KC1JI9,10.2357,05-Aug-2025
INF179KC1JH1,10.2146,05-Aug-2025
INF179KC1IM3,10.2914,05-Aug-2025
INF179KC1IL5,10.2354,05-Aug-2025
INF179KC1JF5,10.5489,05-Aug-2025
INF179KC1JE8,10.5255,05-Aug-2025
INF179KC1IC4,10.1273,05-Aug-2025
INF179KC1IB6,10.056,05-Aug-2025
INF179KC1BM8,17.4963,05-Aug-2025
INF179KC1BN6,17.1368,05-Aug-2025
INF179KC1IO9,9.7404,05-Aug-2025
INF179KC1IN1,9.6949,05-Aug-2025
INF336L01QH7,12.6444,05-Aug-2025
INF336L01QI5,12.6444,05-Aug-2025
INF336L01QK1,12.5607,05-Aug-2025
INF336L01QL9,12.5606,05-Aug-2025
INF336L01QT2,12.0657,05-Aug-2025
INF336L01QU0,12.0659,05-Aug-2025
INF336L01QW6,11.9872,05-Aug-2025
INF336L01QX4,11.9873,05-Aug-2025
INF917K01D12,28.9066,05-Aug-2025
INF917K01C96,28.9065,05-Aug-2025
INF917K01D38,28.4103,05-Aug-2025
INF917K01D20,28.4103,05-Aug-2025
INF917K01D79,29.2193,05-Aug-2025
INF917K01D53,29.2193,05-Aug-2025
INF917K01D95,28.5341,05-Aug-2025
INF917K01D87,28.5342,05-Aug-2025
INF109KB17W7,26.3815,05-Aug-2025
INF109KB10X0,26.7206,05-Aug-2025
