isin,nav,nav_date
INF209KB19E9,12.6479,11-Dec-2025
INF209KB10F5,12.6479,11-Dec-2025
INF209KB18B7,12.7668,11-Dec-2025
INF209KB19B5,12.767,11-Dec-2025
INF209KB16B1,12.6834,11-Dec-2025
INF209KB17B9,12.6842,11-Dec-2025
INF209KB10M1,12.2949,30-Sep-2025
INF209KB11M9,10.0,30-Sep-2025
INF209KB18L6,12.2352,30-Sep-2025
INF209KB19L4,10.0,30-Sep-2025
INF209KB16T3,12.4439,11-Dec-2025
INF209KB17T1,12.443,11-Dec-2025
INF209KB14T8,12.3594,11-Dec-2025
INF209KB15T5,12.3594,11-Dec-2025
INF209KB1W25,20.622,11-Dec-2025
INF209KB1W17,20.6257,11-Dec-2025
INF209KB1V91,20.0421,11-Dec-2025
INF209KB1V83,20.0401,11-Dec-2025
INF1J2R01072,10.5962,11-Dec-2025
INF1J2R01080,10.5666,11-Dec-2025
INF1J2R01023,11.8873,11-Dec-2025
INF1J2R01031,11.8174,11-Dec-2025
INF1J2R01122,9.6495,11-Dec-2025
INF1J2R01130,9.6456,11-Dec-2025
INF846K012V6,11.8399,11-Dec-2025
INF846K013V4,11.8399,11-Dec-2025
INF846K014V2,11.7209,11-Dec-2025
INF846K010V0,11.7209,11-Dec-2025
INF846K010N7,12.4898,11-Dec-2025
INF846K011N5,12.493,11-Dec-2025
INF846K013N1,12.4211,11-Dec-2025
INF846K014N9,12.4212,11-Dec-2025
INF846K013O9,12.4312,11-Dec-2025
INF846K012O1,12.4315,11-Dec-2025
INF846K015O4,12.3617,11-Dec-2025
INF846K016O2,12.3615,11-Dec-2025
INF846K019V1,11.3442,11-Dec-2025
INF846K010W8,11.3441,11-Dec-2025
INF846K016V7,11.3163,11-Dec-2025
INF846K017V5,11.3161,11-Dec-2025
INF846K017G6,12.6884,11-Dec-2025
INF846K018G4,12.688,11-Dec-2025
INF846K010H9,12.6202,11-Dec-2025
INF846K011H7,12.6203,11-Dec-2025
INF846K015Y3,10.8904,11-Dec-2025
INF846K017Y9,10.8904,11-Dec-2025
INF846K014Y6,10.879,11-Dec-2025
INF846K016Y1,10.8789,11-Dec-2025
INF846K017X1,11.0371,11-Dec-2025
INF846K019X7,11.037,11-Dec-2025
INF846K016X3,10.9934,11-Dec-2025
INF846K018X9,10.9934,11-Dec-2025
INF846KA1028,10.8234,11-Dec-2025
INF846K018Z4,10.8301,11-Dec-2025
INF846K016Z8,10.8074,11-Dec-2025
INF846K017Z6,10.8074,11-Dec-2025
INF846KA1226,10.1371,11-Dec-2025
INF846KA1242,10.1371,11-Dec-2025
INF846KA1218,10.1338,11-Dec-2025
INF846KA1234,10.1338,11-Dec-2025
INF846K01S29,23.5227,11-Dec-2025
INF846K01S37,23.5563,11-Dec-2025
INF846K01S52,22.4352,11-Dec-2025
INF846K01S60,22.4366,11-Dec-2025
INF846K013D2,15.6291,11-Dec-2025
INF846K014D0,15.6291,11-Dec-2025
INF846K016D5,15.4492,11-Dec-2025
INF846K017D3,15.4492,11-Dec-2025
INF846K019W9,10.3081,11-Dec-2025
INF846K018W1,10.1774,11-Dec-2025
INF846K015W7,12.1971,11-Dec-2025
INF846K016W5,12.1971,11-Dec-2025
INF846K012W4,12.0362,11-Dec-2025
INF846K013W2,12.0362,11-Dec-2025
INF846K017R3,13.2578,11-Dec-2025
INF846K018R1,13.2578,11-Dec-2025
INF846K010S6,13.0419,11-Dec-2025
INF846K011S4,13.0419,11-Dec-2025
INF846K019H0,20.7589,11-Dec-2025
INF846K010I7,20.7581,11-Dec-2025
INF846K012I3,20.197,11-Dec-2025
INF846K013I1,20.197,11-Dec-2025
INF846K019E7,16.7828,11-Dec-2025
INF846K010F3,16.7826,11-Dec-2025
INF846K012F9,16.359,11-Dec-2025
INF846K013F7,16.3589,11-Dec-2025
INF846K018K6,12.5155,11-Dec-2025
INF846K019K4,12.5156,11-Dec-2025
INF846K012L7,12.4665,11-Dec-2025
INF846K011L9,12.4665,11-Dec-2025
INF846K013H3,17.9193,11-Dec-2025
INF846K014H1,17.9192,11-Dec-2025
INF846K016H6,17.4323,11-Dec-2025
INF846K017H4,17.4324,11-Dec-2025
INF846KA1044,10.9189,11-Dec-2025
INF846KA1036,10.8386,11-Dec-2025
INF846KA1200,9.6908,11-Dec-2025
INF846KA1192,9.6686,11-Dec-2025
INF846K013Y8,10.4807,11-Dec-2025
INF846K012Y0,10.3768,11-Dec-2025
INF0QA701BA9,10.5276,11-Dec-2025
INF0QA701BB7,10.5276,11-Dec-2025
INF0QA701AY1,10.4881,11-Dec-2025
INF0QA701BJ0,10.4881,11-Dec-2025
INF0QA701BG6,10.8435,11-Dec-2025
INF0QA701BH4,10.8435,11-Dec-2025
INF0QA701BD3,10.8023,11-Dec-2025
INF0QA701BE1,10.8023,11-Dec-2025
INF194KB1IS2,10.1439,11-Dec-2025
INF194KB1IR4,10.0416,11-Dec-2025
INF194KB1KB4,10.0149,11-Dec-2025
INF194KB1KA6,9.9984,11-Dec-2025
INF194KB1EN2,12.7282,11-Dec-2025
INF194KB1EO0,10.7426,11-Dec-2025
INF194KB1EQ5,12.6621,11-Dec-2025
INF194KB1ER3,10.6801,11-Dec-2025
INF194KB1ET9,12.5502,11-Dec-2025
INF194KB1EU7,10.4848,11-Dec-2025
INF194KB1EW3,12.4539,11-Dec-2025
INF194KB1EX1,10.3464,11-Dec-2025
INF194KB1EZ6,12.611,11-Dec-2025
INF194KB1FA6,10.4027,11-Dec-2025
INF194KB1FC2,12.5152,11-Dec-2025
INF194KB1FD0,10.3964,11-Dec-2025
INF194KB1EH4,12.514,11-Dec-2025
INF194KB1EI2,10.5069,11-Dec-2025
INF194KB1EK8,12.4156,11-Dec-2025
INF194KB1EL6,10.4149,11-Dec-2025
INF194KB1BV1,13.482,11-Dec-2025
INF194KB1BW9,10.3031,11-Dec-2025
INF194KB1BS7,13.3238,11-Dec-2025
INF194KB1BT5,10.3046,11-Dec-2025
INF194KB1FF5,12.6436,11-Dec-2025
INF194KB1FG3,10.9984,11-Dec-2025
INF194KB1FI9,12.5538,11-Dec-2025
INF194KB1FJ7,10.831,11-Dec-2025
INF194KB1BP3,13.3762,11-Dec-2025
INF194KB1BQ1,10.2704,11-Dec-2025
INF194KB1BL2,13.2192,11-Dec-2025
INF194KB1BM0,10.2639,11-Dec-2025
INF194KB1JL5,10.6366,11-Dec-2025
INF194KB1JM3,10.6366,11-Dec-2025
INF194KB1JO9,10.6149,11-Dec-2025
INF194KB1JP6,10.6149,11-Dec-2025
INF194KB1JR2,10.5429,11-Dec-2025
INF194KB1JS0,10.5069,11-Dec-2025
INF194KB1CR7,15.7475,11-Dec-2025
INF194KB1CS5,15.7443,11-Dec-2025
INF194KB1CO4,15.4556,11-Dec-2025
INF194KB1CP1,15.458,11-Dec-2025
INF194KB1JA8,9.9533,11-Dec-2025
INF194KB1IZ7,9.8876,11-Dec-2025
INF194K01920,55.7948,11-Dec-2025
INF194K01938,50.6405,11-Dec-2025
INF194K012A8,57.5624,11-Dec-2025
INF194K013A6,52.3179,11-Dec-2025
INF194KB1IY0,8.8601,11-Dec-2025
INF194KB1IX2,8.796,11-Dec-2025
INF194KB1IW4,10.4059,11-Dec-2025
INF194KB1IV6,10.3304,11-Dec-2025
INF194KB1HA2,13.1882,11-Dec-2025
INF194KB1HB0,13.1813,11-Dec-2025
INF194KB1GX6,13.0032,11-Dec-2025
INF194KB1GY4,13.003,11-Dec-2025
INF194KB1JC4,10.3274,11-Dec-2025
INF194KB1JB6,10.2591,11-Dec-2025
INF194KB1IO1,11.6061,11-Dec-2025
INF194KB1IN3,11.4868,11-Dec-2025
INF194KB1GK3,12.8593,11-Dec-2025
INF194KB1GL1,12.8635,11-Dec-2025
INF194KB1GH9,12.6706,11-Dec-2025
INF194KB1GI7,12.6694,11-Dec-2025
INF194KB1IT0,9.9601,11-Dec-2025
INF194KB1IU8,9.8747,11-Dec-2025
INF194KB1JK7,11.9351,11-Dec-2025
INF194KB1JJ9,11.8621,11-Dec-2025
INF194KB1HG9,11.7904,11-Dec-2025
INF194KB1HH7,11.7904,11-Dec-2025
INF194KB1HD6,11.6304,11-Dec-2025
INF194KB1HE4,11.6308,11-Dec-2025
INF194KB1IK9,10.2846,11-Dec-2025
INF194KB1IH5,10.1894,11-Dec-2025
INF194KB1DV7,16.4324,11-Dec-2025
INF194KB1DY1,16.057,11-Dec-2025
INF194KB1DW5,16.3564,11-Dec-2025
INF194KB1DZ8,16.0566,11-Dec-2025
INF194KB1DP9,15.9712,11-Dec-2025
INF194KB1DS3,15.65,11-Dec-2025
INF194KB1DQ7,15.9495,11-Dec-2025
INF194KB1DT1,15.6494,11-Dec-2025
INF251K01SY1,12.1508,11-Dec-2025
INF251K01SZ8,12.1508,11-Dec-2025
INF251K01SV7,12.0609,11-Dec-2025
INF251K01SW5,12.0609,11-Dec-2025
INF251K01UA7,10.5522,11-Dec-2025
INF251K01UB5,10.472,11-Dec-2025
INF251K01RL0,12.393,11-Dec-2025
INF251K01RM8,10.0,28-Jun-2024
INF251K01RI6,12.2864,11-Dec-2025
INF251K01RJ4,12.2865,11-Dec-2025
INF251K01RR7,12.4968,11-Dec-2025
INF251K01RS5,11.726,11-Dec-2025
INF251K01RO4,12.3952,11-Dec-2025
INF251K01RP1,11.5578,11-Dec-2025
INF251K01TY9,8.284,11-Dec-2025
INF251K01TZ6,8.2246,11-Dec-2025
INF740KA1VB1,11.3708,11-Dec-2025
INF740KA1VC9,11.3708,11-Dec-2025
INF740KA1UY5,11.31,11-Dec-2025
INF740KA1UZ2,11.31,11-Dec-2025
INF740KA1SB7,12.6346,11-Dec-2025
INF740KA1SC5,12.6346,11-Dec-2025
INF740KA1RY1,12.5418,11-Dec-2025
INF740KA1RZ8,12.5418,11-Dec-2025
INF740KA1CR7,27.3111,11-Dec-2025
INF740KA1CS5,23.5484,11-Dec-2025
INF740KA1CO4,26.2406,11-Dec-2025
INF740KA1CP1,22.627,11-Dec-2025
INF740KA1MM7,25.3815,11-Dec-2025
INF740KA1MN5,21.718,11-Dec-2025
INF740KA1MJ3,25.0433,11-Dec-2025
INF740KA1MK1,21.5425,11-Dec-2025
INF740KA1UO6,12.1639,11-Dec-2025
INF740KA1UN8,12.0433,11-Dec-2025
INF740KA1WG8,10.4455,11-Dec-2025
INF740KA1WF0,10.4455,11-Dec-2025
INF740KA1WC7,10.409,11-Dec-2025
INF740KA1WD5,10.409,11-Dec-2025
INF740KA1WL8,9.8714,11-Dec-2025
INF740KA1WM6,9.8714,11-Dec-2025
INF740KA1WI4,9.8368,11-Dec-2025
INF740KA1WJ2,9.8368,11-Dec-2025
INF740KA1RB9,14.5133,11-Dec-2025
INF740KA1RC7,13.7873,11-Dec-2025
INF740KA1QY3,14.2009,11-Dec-2025
INF740KA1QZ0,13.4787,11-Dec-2025
INF740KA1MG9,26.8207,11-Dec-2025
INF740KA1MH7,23.1616,11-Dec-2025
INF740KA1MD6,26.2468,11-Dec-2025
INF740KA1ME4,22.6121,11-Dec-2025
INF740KA1VN6,11.789,11-Dec-2025
INF740KA1VO4,11.789,11-Dec-2025
INF740KA1VK2,11.7228,11-Dec-2025
INF740KA1VL0,11.7228,11-Dec-2025
INF740KA1QV9,12.879,11-Dec-2025
INF740KA1QW7,12.879,11-Dec-2025
INF740KA1QS5,12.8059,11-Dec-2025
INF740KA1QT3,12.8059,11-Dec-2025
INF740KA1SH4,12.4635,11-Dec-2025
INF740KA1SI2,12.4635,11-Dec-2025
INF740KA1SE1,12.4013,11-Dec-2025
INF740KA1SF8,12.4013,11-Dec-2025
INF740KA1TW1,11.1628,11-Dec-2025
INF740KA1TX9,11.1628,11-Dec-2025
INF740KA1TT7,11.0111,11-Dec-2025
INF740KA1TU5,10.4134,11-Dec-2025
INF740KA1UQ1,10.3878,11-Dec-2025
INF740KA1UP3,10.2954,11-Dec-2025
INF740KA1WR5,10.3411,11-Dec-2025
INF740KA1WS3,10.3411,11-Dec-2025
INF740KA1WO2,10.3203,11-Dec-2025
INF740KA1WP9,10.3203,11-Dec-2025
INF754K01UX2,11.0989,11-Dec-2025
INF754K01UY0,11.0989,11-Dec-2025
INF754K01VB6,11.0534,11-Dec-2025
INF754K01VC4,11.0534,11-Dec-2025
INF754K01PF9,12.9831,11-Dec-2025
INF754K01PG7,12.9831,11-Dec-2025
INF754K01PB8,12.87,11-Dec-2025
INF754K01PC6,12.8703,11-Dec-2025
INF754K01PN3,12.7214,11-Dec-2025
INF754K01PO1,12.7209,11-Dec-2025
INF754K01PJ1,12.6234,11-Dec-2025
INF754K01PK9,12.6239,11-Dec-2025
INF754K01PV6,12.8263,11-Dec-2025
INF754K01PW4,12.8265,11-Dec-2025
INF754K01PR4,12.7232,11-Dec-2025
INF754K01PS2,12.7232,11-Dec-2025
INF754K01RK5,12.4264,11-Dec-2025
INF754K01RL3,12.4268,11-Dec-2025
INF754K01RG3,12.2757,11-Dec-2025
INF754K01RH1,12.2766,11-Dec-2025
INF754K01UG7,10.7065,11-Dec-2025
INF754K01UH5,10.7065,11-Dec-2025
INF754K01UK9,10.689,11-Dec-2025
INF754K01UL7,10.689,11-Dec-2025
INF754K01TP0,10.905,11-Dec-2025
INF754K01TQ8,10.905,11-Dec-2025
INF754K01TT2,10.88,11-Dec-2025
INF754K01TU0,10.88,11-Dec-2025
INF754K01OH8,12.3892,31-Oct-2025
INF754K01OG0,12.3889,31-Oct-2025
INF754K01OD7,12.303,31-Oct-2025
INF754K01OC9,12.3027,31-Oct-2025
INF754K01LW3,21.3809,11-Dec-2025
INF754K01LS1,20.7657,11-Dec-2025
INF754K01LV5,21.3809,11-Dec-2025
INF754K01LR3,20.7657,11-Dec-2025
INF754K01NJ6,15.144,11-Dec-2025
INF754K01NK4,14.9323,11-Dec-2025
INF754K01NF4,14.7488,11-Dec-2025
INF754K01NG2,14.7478,11-Dec-2025
INF754K01NB3,15.2362,11-Dec-2025
INF754K01NC1,15.0255,11-Dec-2025
INF754K01MX9,14.7379,11-Dec-2025
INF754K01MY7,14.7377,11-Dec-2025
INF754K01SS6,10.1561,11-Dec-2025
INF754K01ST4,10.1561,11-Dec-2025
INF754K01SO5,10.0374,11-Dec-2025
INF754K01SP2,10.0374,11-Dec-2025
INF754K01NR9,17.3001,11-Dec-2025
INF754K01NS7,17.3001,11-Dec-2025
INF754K01NN8,16.8484,11-Dec-2025
INF754K01NO6,16.8476,11-Dec-2025
INF754K01QD2,18.21,11-Dec-2025
INF754K01QE0,18.213,11-Dec-2025
INF754K01PZ7,17.8208,11-Dec-2025
INF754K01QA8,17.8208,11-Dec-2025
INF754K01QL5,15.7843,11-Dec-2025
INF754K01QM3,15.784,11-Dec-2025
INF754K01QH3,15.4422,11-Dec-2025
INF754K01QI1,15.4421,11-Dec-2025
INF754K01MA7,13.305,11-Dec-2025
INF754K01MD1,13.4199,11-Dec-2025
INF754K01ME9,13.4206,11-Dec-2025
INF754K01LZ6,13.3039,11-Dec-2025
INF754K01MU5,12.8423,11-Dec-2025
INF754K01MT7,12.844,11-Dec-2025
INF754K01MP5,12.7415,11-Dec-2025
INF754K01MQ3,12.7421,11-Dec-2025
INF754K01QT8,16.9097,11-Dec-2025
INF754K01QU6,16.9103,11-Dec-2025
INF754K01QP6,16.5632,11-Dec-2025
INF754K01QQ4,16.5631,11-Dec-2025
INF754K01TN5,9.0653,11-Dec-2025
INF754K01TG9,9.0653,11-Dec-2025
INF754K01TJ3,8.9973,11-Dec-2025
INF754K01TK1,8.9973,11-Dec-2025
INF090I01GQ8,200.306,11-Dec-2025
INF090I01890,209.1588,11-Dec-2025
INF090I01874,189.4919,11-Dec-2025
INF090I01GS4,220.0553,11-Dec-2025
INF666M01KT3,10.332,11-Dec-2025
INF666M01KU1,10.332,11-Dec-2025
INF666M01KW7,10.3035,11-Dec-2025
INF666M01LJ2,10.3035,11-Dec-2025
INF666M01JK4,8.9738,11-Dec-2025
INF666M01JL2,8.9734,11-Dec-2025
INF666M01JN8,8.9308,11-Dec-2025
INF666M01JO6,8.9279,11-Dec-2025
INF666M01MP7,9.7993,11-Dec-2025
INF666M01MQ5,9.7993,11-Dec-2025
INF666M01MS1,9.7942,11-Dec-2025
INF666M01MT9,9.7942,11-Dec-2025
INF666M01LT1,10.0269,11-Dec-2025
INF666M01LU9,10.0269,11-Dec-2025
INF666M01LW5,10.006,11-Dec-2025
INF666M01LX3,10.006,11-Dec-2025
INF666M01IF6,10.7871,11-Dec-2025
INF666M01IE9,10.7872,11-Dec-2025
INF666M01IC3,10.6867,11-Dec-2025
INF666M01IB5,10.6878,11-Dec-2025
INF666M01HY9,10.8457,11-Dec-2025
INF666M01HZ6,10.8501,11-Dec-2025
INF666M01HV5,10.7432,11-Dec-2025
INF666M01HW3,10.7303,11-Dec-2025
INF666M01HM4,14.0646,11-Dec-2025
INF666M01HN2,14.0642,11-Dec-2025
INF666M01HJ0,13.8515,11-Dec-2025
INF666M01HK8,13.8522,11-Dec-2025
INF179KC1GG9,15.9047,11-Dec-2025
INF179KC1GH7,15.6601,11-Dec-2025
INF179KC1JX8,9.8114,11-Dec-2025
INF179KC1JY6,9.8137,11-Dec-2025
INF179K01WN9,806.6211,11-Dec-2025
INF179K01LA9,787.0459,11-Dec-2025
INF179KC1JK5,10.4118,11-Dec-2025
INF179KC1JJ7,10.4007,11-Dec-2025
INF179KC1CA1,16.8987,11-Dec-2025
INF179KC1CB9,16.597,11-Dec-2025
INF179KC1BY3,15.6736,11-Dec-2025
INF179KC1BZ0,15.3802,11-Dec-2025
INF179K01WM1,251.6632,11-Dec-2025
INF179K01KZ8,246.032,11-Dec-2025
INF179KC1FR8,12.5697,11-Dec-2025
INF179KC1FQ0,12.6266,11-Dec-2025
INF179KC1EG4,12.484,11-Dec-2025
INF179KC1EE9,12.5435,11-Dec-2025
INF179KC1EI0,12.8064,11-Dec-2025
INF179KC1EH2,12.8714,11-Dec-2025
INF179KC1EK6,12.4587,11-Dec-2025
INF179KC1EJ8,12.5169,11-Dec-2025
INF179KC1FT4,12.5921,11-Dec-2025
INF179KC1FS6,12.6575,11-Dec-2025
INF179KC1EM2,12.6889,11-Dec-2025
INF179KC1EL4,12.7554,11-Dec-2025
INF179KC1JB4,9.5654,11-Dec-2025
INF179KC1JA6,9.5184,11-Dec-2025
INF179KC1IP6,10.0714,11-Dec-2025
INF179KC1IQ4,10.1287,11-Dec-2025
INF179KC1GD6,18.391,11-Dec-2025
INF179KC1GC8,18.6754,11-Dec-2025
INF179KC1BQ9,16.009,11-Dec-2025
INF179KC1BR7,15.7244,11-Dec-2025
INF179KC1ID2,9.7275,11-Dec-2025
INF179KC1IE0,9.809,11-Dec-2025
INF179KC1FJ5,12.3052,11-Dec-2025
INF179KC1FI7,12.3602,11-Dec-2025
INF179KC1GB0,12.2416,11-Dec-2025
INF179KC1GA2,12.2913,11-Dec-2025
INF179KC1GF1,17.4523,11-Dec-2025
INF179KC1GE4,17.7163,11-Dec-2025
INF179KC1JI9,11.0395,11-Dec-2025
INF179KC1JH1,10.9963,11-Dec-2025
INF179KC1IM3,10.8186,11-Dec-2025
INF179KC1IL5,10.7408,11-Dec-2025
INF179KC1JF5,11.1559,11-Dec-2025
INF179KC1JE8,11.1128,11-Dec-2025
INF179KC1IC4,10.4727,11-Dec-2025
INF179KC1IB6,10.3812,11-Dec-2025
INF179KC1BM8,18.5335,11-Dec-2025
INF179KC1BN6,18.1234,11-Dec-2025
INF179KC1IO9,9.9383,11-Dec-2025
INF179KC1IN1,9.8758,11-Dec-2025
INF336L01QH7,12.8705,11-Dec-2025
INF336L01QI5,12.8705,11-Dec-2025
INF336L01QK1,12.779,11-Dec-2025
INF336L01QL9,12.7789,11-Dec-2025
INF336L01QT2,12.2937,11-Dec-2025
INF336L01QU0,12.2939,11-Dec-2025
INF336L01QW6,12.2051,11-Dec-2025
INF336L01QX4,12.2052,11-Dec-2025
INF917K01D12,30.4498,11-Dec-2025
INF917K01C96,30.4497,11-Dec-2025
INF917K01D38,29.9008,11-Dec-2025
INF917K01D20,29.9008,11-Dec-2025
INF917K01D79,29.76,11-Dec-2025
INF917K01D53,29.76,11-Dec-2025
INF917K01D95,29.0234,11-Dec-2025
INF917K01D87,29.0236,11-Dec-2025
INF109KB17W7,27.7806,11-Dec-2025
INF109KB10X0,28.1456,11-Dec-2025
INF109KB12X6,28.1453,11-Dec-2025
INF109KB19W3,27.7814,11-Dec-2025
INF109KC19Z4,10.6539,14-Nov-2025
INF109KC18Z6,10.6539,14-Nov-2025
INF109KC16Z0,10.6682,14-Nov-2025
INF109KC15Z2,10.6682,14-Nov-2025
INF109K1A054,10.5151,11-Dec-2025
INF109K1A070,10.5287,11-Dec-2025
INF109K1A062,10.5287,11-Dec-2025
INF109K1A039,10.5152,11-Dec-2025
INF109KC1U50,20.2078,11-Dec-2025
INF109KC1U68,20.206,11-Dec-2025
INF109KC1U27,19.8192,11-Dec-2025
INF109KC1U35,19.8188,11-Dec-2025
INF109KC11D8,16.9962,11-Dec-2025
INF109KC12D6,16.9935,11-Dec-2025
INF109KC18C5,16.6461,11-Dec-2025
INF109KC19C3,16.6453,11-Dec-2025
INF109K01PI0,260.9299,11-Dec-2025
INF109K012M7,272.043,11-Dec-2025
INF109KB1NL1,36.5837,11-Dec-2025
INF109KB1NN7,34.7619,11-Dec-2025
INF109KC16Y3,10.611,11-Dec-2025
INF109KC18Y9,10.6108,11-Dec-2025
INF109KC13Y0,10.5502,11-Dec-2025
INF109KC15Y5,10.5503,11-Dec-2025
INF109KC16J4,22.1967,11-Dec-2025
INF109KC17J2,22.1966,11-Dec-2025
INF109KC13J1,21.823,11-Dec-2025
INF109KC14J9,21.8235,11-Dec-2025
INF109KC11A4,17.0225,11-Dec-2025
INF109KC12A2,17.0223,11-Dec-2025
INF109KC1Z89,16.6035,11-Dec-2025
INF109KC1Z97,16.6034,11-Dec-2025
INF109KC16K2,12.9171,11-Dec-2025
INF109KC19K6,12.9948,11-Dec-2025
INF109KC18K8,12.9955,11-Dec-2025
INF109KC15K4,12.9169,11-Dec-2025
INF109KC13E2,13.3872,11-Dec-2025
INF109KC14E0,13.3937,11-Dec-2025
INF109KC10E8,13.155,11-Dec-2025
INF109KC11E6,13.1552,11-Dec-2025
INF109KC12U0,12.4463,11-Dec-2025
INF109KC13U8,12.4463,11-Dec-2025
INF109KC15U3,12.3268,11-Dec-2025
INF109KC16U1,12.3268,11-Dec-2025
INF109KC1W58,19.5408,11-Dec-2025
INF109KC1W66,19.5404,11-Dec-2025
INF109KC1W25,19.0055,11-Dec-2025
INF109KC1W33,19.0051,11-Dec-2025
INF109K01Y80,62.9786,11-Dec-2025
INF109K01Y64,62.955,11-Dec-2025
INF109K01IF1,59.6725,11-Dec-2025
INF109K01PR1,59.6717,11-Dec-2025
INF109KC11M9,17.6106,11-Dec-2025
INF109KC12M7,17.6115,11-Dec-2025
INF109KC18L6,17.2803,11-Dec-2025
INF109KC19L4,17.2803,11-Dec-2025
INF109K1A369,10.2771,11-Dec-2025
INF109K1A351,10.2539,11-Dec-2025
INF109KC1S62,12.7294,11-Dec-2025
INF109KC1T46,12.833,11-Dec-2025
INF109KC1S88,12.833,11-Dec-2025
INF109KC1S13,12.7296,11-Dec-2025
INF109KC12L9,12.8911,11-Dec-2025
INF109KC15L2,12.965,11-Dec-2025
INF109KC14L5,12.9647,11-Dec-2025
INF109KC11L1,12.8911,11-Dec-2025
INF109KC11P2,12.3344,11-Dec-2025
INF109KC14P6,12.4082,11-Dec-2025
INF109KC13P8,12.4083,11-Dec-2025
INF109KC10P4,12.3346,11-Dec-2025
INF109KC12B0,12.6528,11-Dec-2025
INF109KC15B3,12.7247,11-Dec-2025
INF109KC14B6,12.7247,11-Dec-2025
INF109KC11B2,12.6528,11-Dec-2025
INF109KC1V18,16.6904,11-Dec-2025
INF109KC1V26,16.6898,11-Dec-2025
INF109KC1U84,16.2789,11-Dec-2025
INF109KC1U92,16.2795,11-Dec-2025
INF109K1A310,10.504,11-Dec-2025
INF109K1A336,10.5045,11-Dec-2025
INF109K1A286,10.4748,11-Dec-2025
INF109K1A302,10.4749,11-Dec-2025
INF109K1A252,10.1876,11-Dec-2025
INF109K1A278,10.1872,11-Dec-2025
INF109K1A229,10.1611,11-Dec-2025
INF109K1A245,10.1608,11-Dec-2025
INF109KC13X2,10.2196,11-Dec-2025
INF109KC15X7,10.2195,11-Dec-2025
INF109KC10X8,10.1504,11-Dec-2025
INF109KC12X4,10.1504,11-Dec-2025
INF109KC10J7,17.0526,11-Dec-2025
INF109KC11J5,17.0523,11-Dec-2025
INF109KC17I4,16.7337,11-Dec-2025
INF109KC18I2,16.7336,11-Dec-2025
INF109KC16T3,11.1884,11-Dec-2025
INF109KC17T1,11.1884,11-Dec-2025
INF109KC19T7,11.0929,11-Dec-2025
INF109KC10U4,11.0929,11-Dec-2025
INF205KA1775,1228.9378,11-Dec-2025
INF205KA1783,1228.9374,11-Dec-2025
INF205KA1759,1224.0005,11-Dec-2025
INF205KA1767,1224.0161,11-Dec-2025
INF205KA1817,1249.2289,11-Dec-2025
INF205KA1825,1249.2298,11-Dec-2025
INF205KA1791,1244.2411,11-Dec-2025
INF205KA1809,1244.2249,11-Dec-2025
INF22M001044,10.4141,11-Dec-2025
INF22M001069,10.1321,11-Dec-2025
INF22M001077,10.2873,11-Dec-2025
INF22M001085,10.0776,11-Dec-2025
INF22M001051,9.623,11-Dec-2025
INF174KA1OU1,12.938,11-Dec-2025
INF174KA1OV9,12.938,11-Dec-2025
INF174KA1OX5,13.1,11-Dec-2025
INF174KA1OY3,13.099,11-Dec-2025
INF174KA1SL1,8.951,11-Dec-2025
INF174KA1SM9,8.951,11-Dec-2025
INF174KA1SI7,8.872,11-Dec-2025
INF174KA1SJ5,8.872,11-Dec-2025
INF174KA1US2,11.253,11-Dec-2025
INF174KA1UT0,11.254,11-Dec-2025
INF174KA1UV6,11.269,11-Dec-2025
INF174KA1UQ6,11.269,11-Dec-2025
INF174KA1UX2,10.6636,11-Dec-2025
INF174KA1UY0,10.6634,11-Dec-2025
INF174KA1VA8,10.6464,11-Dec-2025
INF174KA1VB6,10.6464,11-Dec-2025
INF174KA1TF1,11.0929,11-Dec-2025
INF174KA1SU2,11.0913,11-Dec-2025
INF174KA1SW8,11.0637,11-Dec-2025
INF174KA1SX6,11.0637,11-Dec-2025
INF174KA1VK7,10.55,11-Dec-2025
INF174KA1VL5,10.5504,11-Dec-2025
INF174KA1VN1,10.5314,11-Dec-2025
INF174KA1VO9,10.5313,11-Dec-2025
INF174KA1XM9,10.1312,11-Dec-2025
INF174KA1XN7,10.1313,11-Dec-2025
INF174KA1XP2,10.1269,11-Dec-2025
INF174KA1XQ0,10.1269,11-Dec-2025
INF174KA1TY2,10.654,11-Dec-2025
INF174KA1TZ9,10.653,11-Dec-2025
INF174KA1UB8,10.603,11-Dec-2025
INF174KA1UC6,10.603,11-Dec-2025
INF174KA1RZ3,11.2762,11-Dec-2025
INF174KA1SA4,11.2762,11-Dec-2025
INF174KA1RW0,11.1695,11-Dec-2025
INF174KA1RX8,11.1695,11-Dec-2025
INF174KA1OB1,14.903,11-Dec-2025
INF174KA1OC9,14.903,11-Dec-2025
INF174KA1NY5,14.721,11-Dec-2025
INF174KA1NZ2,14.721,11-Dec-2025
INF174KA1WN9,10.207,11-Dec-2025
INF174KA1WO7,10.207,11-Dec-2025
INF174KA1WQ2,10.191,11-Dec-2025
INF174KA1WR0,10.191,11-Dec-2025
INF174KA1UE2,11.156,11-Dec-2025
INF174KA1UF9,11.155,11-Dec-2025
INF174KA1UH5,11.101,11-Dec-2025
INF174KA1UI3,11.101,11-Dec-2025
INF174KA1HA7,17.081,11-Dec-2025
